ID,SITECODE,SITENAME,GNIS_NAME,Mismatch,lat,lon,StationName,COMID,Comment,July.Q.mn,August.Q.mn,July.Q.md,August.Q.md
T413850099402301,USGS413850099402301,"VICTORIA CREEK SE OF MILBURN,",Victoria Creek,NA,41.64715408,-99.67341422,"Victoria Creek SE of Milburn, NE",17370672,intensive agric,27.50812202,10.18165315,12.57004154,7.496797679
T413931098585901,USGS413931098585901,"TURTLE CREEK NR. ELYRIA, NE",Turtle Creek,NA,41.65874762,-98.98336815,"Turtle Creek nr. Elyria, NE",17321757,PLD,21.61669036,12.56097445,11.0197603,11.12460171
T414258111502001,USGS414258111502001,Logan River at golf course roa,Logan River,NA,41.71645037,-111.8395372,Logan River at golf course road,664510,prox suburban,352.205863,188.3334419,279.9301225,161.7985877
T420111123455800,USGS420111123455800,WEST FORK ILLINOIS RIVER NEAR,West Fork Illinois River,NA,42.01961699,-123.766843,"WEST FORK ILLINOIS RIVER NEAR OBRIEN, OR",23945183,PLD,2.623790109,1.572974944,2.745663572,1.561449691
T420554124103900,USGS420554124103900,"NELL CREEK NEAR HARBOR, OR",Nell Creek,NA,42.09817486,-124.1791448,"NELL CREEK NEAR HARBOR, OR",23950447,PLD,0.302726723,0.224106842,0.307937821,0.213797774
T420615121533600,USGS420615121533600,KLAMATH R @ SITE 12A(KLAMATH R,Klamath River,NA,42.1037444,-121.8930652,"KLAMATH RIVER AT SITE 12A, NR ROCK QUARRY, OR",2553651,impoundment,1298.234072,1383.613722,1134.25923,1138.114627
T420615121533601,USGS420615121533601,"KLAMATH RIVER AT SITE 12A, NR",Klamath River,NA,42.1037444,-121.8930652,"KLAMATH RIVER AT SITE 12A, NR ROCK QUARRY, OR",2553651,impoundment,1298.234072,1383.613722,1134.25923,1138.114627
T420741121554001,USGS420741121554001,"KLAMATH RIVER ABV KENO DAM, AT",Klamath River,NA,42.12772228,-121.9282373,"KLAMATH RIVER ABV KENO DAM, AT KENO - BOTTOM",2553639,impoundment,1376.050752,1594.730877,1196.415064,1318.308461
T420853121505500,USGS420853121505500,KLAMATH RIVER AT MILLER ISLAND,Klamath River,NA,42.1483218,-121.8487935,"KLAMATH RIVER AT MILLER ISLAND BOAT RAMP, OR",2553655,impoundment,1292.074095,1367.531422,1122.156604,1127.003753
T420853121505501,USGS420853121505501,KLAMATH RIVER AT MILLER ISLAND,Klamath River,NA,42.1483218,-121.8487935,"KLAMATH RIVER AT MILLER ISLAND BOAT RAMP, OR",2553655,impoundment,1292.074095,1367.531422,1122.156604,1127.003753
T420903122425300,USGS420903122425300,WF ASHLAND CREEK NR REEDER RES,West Fork Ashland Creek,NA,42.15075595,-122.7155838,"WF ASHLAND CREEK NR REEDER RESV, NR ASHLAND, OR",23930882,PLD,8.665417901,4.201051417,7.262671402,3.825513261
T420959111495301,USGS420959111495301,Bear River at Hwy 30 nr Riverd,Bear River,NA,42.1667101,-111.8313528,"Bear River at Hwy 30 nr Riverdale, ID",4560924,irrigated agric,1177.706762,818.7265219,1102.656328,828.6343777
T421209121463000,USGS421209121463000,KLAMATH RIVER AT RAILROAD BRID,Klamath River,NA,42.2025,-121.775,"KLAMATH RIVER AT RAILROAD BRIDGE, OR",2553629,impoundment,1162.600148,1077.380537,946.1948672,863.4029007
T421209121463001,USGS421209121463001,KLAMATH RIVER AT RAILROAD BRID,Klamath River,NA,42.2025,-121.775,"KLAMATH RIVER AT RAILROAD BRIDGE, OR",2553629,impoundment,1162.600148,1077.380537,946.1948672,863.4029007
T421457111162201,USGS421457111162201,"Bear River nr Dingle, ID",Bear River,NA,42.24576997,-111.2775644,"Bear River nr Dingle, ID",4472115,irrigated agric,688.0575012,471.3739127,626.9948947,511.6239192
T421551123180000,USGS421551123180000,"POWELL CREEK NEAR WILLIAMS, OR",Powell Creek,NA,42.26405674,-123.3014308,"POWELL CREEK NEAR WILLIAMS, OR",23935861,PLD,1.925445309,0.71466874,1.693069862,0.6451762
T423015122260800,USGS423015122260800,FOURBIT CREEK NEAR BUTTE FALLS,Fourbit Creek,NA,42.50401974,-122.4366952,"FOURBIT CREEK NEAR BUTTE FALLS, OR",23923362,PLD,35.97989907,24.31954976,33.81560655,24.58374341
T423447123471900,USGS423447123471900,EAST FORK INDIGO CREEK NEAR GA,East Fork Indigo Creek,NA,42.57975867,-123.7899037,"EAST FORK INDIGO CREEK NEAR GALICE, OR",23945513,PLD,6.980819088,3.550230766,6.798905028,3.36061653
T423601122583700,USGS423601122583700,"EVANS CREEK NEAR SAMS VALLEY,",Evans Creek,NA,42.60049136,-122.9784769,"EVANS CREEK NEAR SAMS VALLEY, OR",23931164,PLD,6.351203189,4.347075035,5.942130007,3.947483192
T423618124111200,USGS423618124111200,SOUTH FORK LOBSTER CREEK NEAR,South Fork Lobster Creek,NA,42.60466369,-124.1881258,"SOUTH FORK LOBSTER CREEK NEAR ILLAHE, OR",23940891,PLD,6.773250897,3.966129092,6.331990556,3.700257481
T423635122172200,USGS423635122172200,WICKIUP CREEK NEAR ROCKY POINT,Wickiup Creek,NA,42.60946084,-122.2904305,"WICKIUP CREEK NEAR ROCKY POINT, OR",23923536,PLD,9.463872118,4.07298081,8.140147091,3.578173494
T424338123523100,USGS424338123523100,WEST FORK MULE CREEK NEAR MARI,West Fork Mule Creek,NA,42.72705602,-123.8764736,"WEST FORK MULE CREEK NEAR MARIAL, OR",23941003,PLD,7.005893934,3.324234053,6.818785785,3.29836978
T424425124234600,USGS424425124234600,"ANVIL CREEK NEAR PORT ORFORD,",Anvil Creek,NA,42.74022908,-124.3974631,"ANVIL CREEK NEAR PORT ORFORD, OR",23921066,PLD,4.889024313,2.415406742,4.401814458,2.226876279
T424758122161000,USGS424758122161000,RED BLANKET CREEK NEAR CRATER,Red Blanket Creek,NA,42.79962722,-122.2708462,"RED BLANKET CREEK NEAR CRATER LAKE, OR",23923612,PLD,55.10691715,23.87444559,52.89498581,23.16559989
T425458122313700,USGS425458122313700,NORTH FORK ABBOTT CREEK NEAR U,NA,x,42.91612307,-122.5276938,"NORTH FORK ABBOTT CREEK NEAR UNION CREEK, OR",23923858,PLD,2.965436349,1.625803677,2.688481536,1.571655553
T425634122490500,USGS425634122490500,"BEAVER CREEK NEAR DREW, OR",Beaver Creek,NA,42.9426472,-122.8189357,"BEAVER CREEK NEAR DREW, OR",23901591,PLD,8.926157327,4.685340447,8.515378463,4.634597679
T430035122311400,USGS430035122311400,LONEWOMAN CREEK NEAR UNION CRE,Lonewoman Creek,NA,43.00993918,-122.521956,"LONEWOMAN CREEK NEAR UNION CREEK, OR",23903229,PLD,6.959398169,4.153181577,5.941858955,3.59827295
T430604123572700,USGS430604123572700,SOUTH FORK ELK CREEK NEAR DORA,South Fork Elk Creek,NA,43.10094466,-123.9587069,"SOUTH FORK ELK CREEK NEAR DORA, OR",23915643,PLD,2.747654706,1.334686884,2.578866635,1.25736797
T430649123302200,USGS430649123302200,"OLALLA CREEK NEAR TENMILE, OR",Lookingglass Creek,m,43.11420389,-123.5066902,"OLALLA CREEK NEAR TENMILE, OR",23900957,PLD,22.06449047,11.57640367,20.76540318,10.37058188
T430856122252000,USGS430856122252000,"RAINBOW CREEK NEAR CLEARWATER,",Fawn Creek,NA,43.1488659,-122.4236947,"RAINBOW CREEK NEAR CLEARWATER, OR",23895980,PLD,2.666312197,1.387542614,2.170395981,1.319251404
T431353122565200,USGS431353122565200,"WOLF CREEK NEAR PEEL, OR",Wolf Creek,NA,43.23127,-122.9491892,"WOLF CREEK NEAR PEEL, OR",23894952,PLD,3.755972497,2.336509181,3.172202768,2.300325574
T432520122360100,USGS432520122360100,"BIG BEND CREEK NEAR STEAMBOAT,",Big Bend Creek,NA,43.42204824,-122.6021267,"BIG BEND CREEK NEAR STEAMBOAT, OR",23894606,PLD,21.04571532,9.866901345,18.90886397,9.298155123
T432647124062100,USGS432647124062100,"KENTUCK CREEK NEAR ALLEGANY, O",Kentuck Creek,NA,43.44622456,-124.1070528,"KENTUCK CREEK NEAR ALLEGANY, OR",23910071,mining,2.022313194,1.347079468,1.798955157,1.294450038
T432911124004500,USGS432911124004500,WEST FORK MILLICOMA RIVER NEAR,West Fork Millicoma River,NA,43.4864508,-124.0136989,"W F MILLICOMA R ABV SCHUMACHER CR, NR ALLEGANY, OR",23910017,PLD,20.16764918,8.879535518,17.69397352,8.522564097
T433247110504506,USGS433247110504506,"FISH CREEK AT WELL, NEAR RESOR",Fish Creek,NA,43.54631648,-110.8465999,"FISH CREEK AT WELL, NEAR RESOR BRIDGE, WY",24433131,upstrm suburban,28.87914543,14.74390125,27.17414207,15.28991803
T433258122124000,USGS433258122124000,UNNAMED TRIB TO BEAR CREEK NEA,Bear Creek,m,43.5488289,-122.213273,"UNNAMED TRIB TO BEAR CREEK NEAR CASCADE SUMMIT, OR",NA,PLD,NA,NA,NA,NA
T433438110495806,USGS433438110495806,"FISH CREEK AT WELL, NEAR TETON",Fish Creek,NA,43.57715038,-110.8335445,"FISH CREEK AT WELL, NEAR TETON VILLAGE, WY",24433105,prox suburban,4.40737765,2.465306932,4.232959995,2.203661849
T433653122191600,USGS433653122191600,JUNIPER CREEK NEAR MCCREDIE SP,Juniper Creek,NA,43.61529762,-122.3229143,"JUNIPER CREEK NEAR MCCREDIE SPRINGS, OR",23752792,PLD,1.554861778,1.254417082,1.479602323,1.241440113
T435156122081100,USGS435156122081100,FISHER CREEK NEAR MCCREDIE SPR,Fisher Creek,NA,43.86478473,-122.1379099,"FISHER CREEK NEAR MCCREDIE SPRINGS, OR",23752538,PLD,16.32137089,11.36445298,14.76224815,10.7260003
T435631123104100,USGS435631123104100,BOARDTREE CREEK NEAR GILLESPIE,Boardtree Creek,NA,43.94148756,-123.1790667,"BOARDTREE CREEK NEAR GILLESPIE CORNERS, OR",23765567,PLD,0.558064061,0.454014975,0.529618546,0.426670923
T435710122005700,USGS435710122005700,SOUTH FORK MCKENZIE RIVER NEAR,South Fork McKenzie River,NA,43.9526191,-122.0169812,"SOUTH FORK MCKENZIE RIVER NEAR FOLEY SPRINGS, OR",23773125,PLD,40.59025064,33.36536987,39.54125507,31.99666461
T440023122101800,USGS440023122101800,TRAIL CREEK NEAR FOLEY SPRINGS,Trail Creek,NA,44.00654961,-122.173008,"TRAIL CREEK NEAR FOLEY SPRINGS, OR",23774681,PLD,1.677189918,0.898757001,1.541784898,0.851297035
T440548123291600,USGS440548123291600,"POODLE CREEK NEAR NOTI, OR",Poodle Creek,NA,44.096511,-123.4889898,"POODLE CREEK NEAR NOTI, OR",23763187,PLD,5.453084615,3.362698158,4.945013267,3.275783169
T441114124062400,USGS441114124062400,"ROCK CREEK AT ROOSEVELT BEACH,",Rock Creek,NA,44.18668558,-124.1070858,"ROCK CREEK AT ROOSEVELT BEACH, OR",23886156,PLD,3.764843182,2.44155936,3.510906139,2.399352991
T441602124060200,USGS441602124060200,"CUMMINS CREEK NEAR YACHATS, OR",Cummins Creek,NA,44.26706497,-124.1017859,"CUMMINS CREEK NEAR YACHATS, OR",23886182,PLD,5.306685909,3.549287062,5.112946361,3.452928313
T441859123043100,USGS441859123043100,LITTLE MUDDY CREEK NEAR HALSEY,Little Muddy Creek,NA,44.31657811,-123.0763272,"LITTLE MUDDY CREEK NEAR HALSEY, OR",23763495,intensive agric,24.24347164,16.81560864,22.630306,15.97991733
T441932122502400,USGS441932122502400,BICKMORE CREEK NEAR CRAWFORDSV,West Brush Creek,m,44.32540288,-122.8411961,"BICKMORE CREEK NEAR CRAWFORDSVILLE, OR",NA,PLD,NA,NA,NA,NA
T442014123343900,USGS442014123343900,"TOBE CREEK NEAR ALSEA, OR",Tobe Creek,NA,44.33706562,-123.5787155,"TOBE CREEK NEAR ALSEA, OR",23886980,PLD,1.735264275,0.97398837,1.654356009,0.995528541
T442037122215600,USGS442037122215600,"CANYON CREEK NEAR UPPER SODA,",Canyon Creek,NA,44.34305871,-122.3670276,"CANYON CREEK NEAR UPPER SODA, OR",23785815,PLD,35.32682601,18.89822394,32.76379847,18.71151059
T442239123174800,USGS442239123174800,"MUDDY CREEK NEAR BELLFOUNTAIN,",NA,x,44.37747537,-123.2979942,"MUDDY CREEK NEAR BELLFOUNTAIN, OR",23762977,PLD,24.99462174,16.33170772,23.65771875,16.15191266
T442358122204800,USGS442358122204800,"TROUT CREEK NEAR UPPER SODA, O",Trout Creek,NA,44.39929209,-122.3478552,"TROUT CREEK NEAR UPPER SODA, OR",23787127,PLD,2.531948189,1.431681266,2.341212097,1.335682458
T442532122231600,USGS442532122231600,"MOOSE CREEK NEAR CASCADIA, OR",Moose Creek,NA,44.42554168,-122.3885981,"MOOSE CREEK NEAR CASCADIA, OR",23785901,PLD,11.22940401,6.049451533,9.996769942,5.716857642
T442658123565600,USGS442658123565600,"DRIFT CREEK NEAR TIDEWATER, OR",Drift Creek,NA,44.44972905,-123.9500344,"DRIFT CREEK NEAR TIDEWATER, OR",23886476,PLD,33.64107897,21.0726924,31.84853293,21.05421481
T442725110063501,USGS442725110063501,Middle Creek bel Mammoth Crys*,Middle Creek,NA,44.45747694,-110.1113219,Middle Creek bel Mammoth Crystal Spgs YNP (SP5),12794369,PLD,28.27339445,8.515363722,28.24071225,7.723564238
T442725110064001,USGS442725110064001,Middle Creek ab Mammoth Crysta,Middle Creek,NA,44.45747694,-110.1113219,Middle Creek ab Mammoth Crystal Spgs YNP (SP4),12794369,PLD,28.27339445,8.515363722,28.24071225,7.723564238
T442726110064101,USGS442726110064101,Mammoth Crystal Spgs out nr Sy,Middle Creek,NA,44.45747694,-110.1113219,Mammoth Crystal Spgs out nr Sylvan Pass YNP (SP3),NA,spring,NA,NA,NA,NA
T442754110082301,USGS442754110082301,Crecelius Cascade nr Sylvan Pa,Clear Creek,m,44.46641298,-110.1391878,Crecelius Cascade nr Sylvan Pass YNP (SP1),NA,PLD,NA,NA,NA,NA
T443041122431300,USGS443041122431300,"HAMILTON CREEK NEAR WATERLOO,",Hamilton Creek,NA,44.51154999,-122.7216522,"HAMILTON CREEK NEAR WATERLOO, OR",23786105,PLD,8.854804704,5.397665666,8.167378707,5.396723599
T443128123285300,USGS443128123285300,"STILSON CREEK NEAR WREN, OR",Stilson Creek,NA,44.52428698,-123.4826038,"STILSON CREEK NEAR WREN, OR",23764741,PLD,0.421127772,0.334830952,0.402900159,0.327236505
T443244123293900,USGS443244123293900,"WOODS CREEK NEAR WREN, OR",Woods Creek,NA,44.54551432,-123.4959844,"WOODS CREEK NEAR WREN, OR",23763973,PLD,1.459514487,1.151021565,1.406037533,1.126614748
T444207121552000,USGS444207121552000,"CHEAT CREEK NEAR MARION FORKS,",Cheat Creek,NA,44.7017871,-121.9234042,"CHEAT CREEK NEAR MARION FORKS, OR",23781569,PLD,5.592221034,4.909042706,5.022950673,4.67742368
T444233122251600,USGS444233122251600,"ROCK CREEK NEAR GATES, OR",Rock Creek,NA,44.70901102,-122.4223039,"ROCK CREEK NEAR GATES, OR",23781441,PLD,13.03542293,5.531804117,11.66570744,4.846926813
T444650123270900,USGS444650123270900,NORTH FORK PEDEE CREEK NEAR PE,North Fork Pedee Creek,NA,44.78042944,-123.4540016,"NORTH FORK PEDEE CREEK NEAR PEDEE, OR",23764209,PLD,6.246810321,3.017718708,6.319812932,3.030236163
T444728122450000,USGS444728122450000,NORTH SANTIAM RIVER AT GEREN I,North Santiam River,NA,44.79116803,-122.7499208,"NORTH SANTIAM RIVER AT GEREN ISLAND, NR STAYTON,OR",23780477,PLD,1344.433771,959.7223619,1313.605543,939.407812
T444805123425500,USGS444805123425500,FOURTH OF JULY CREEK NEAR VALS,Fourth of July Creek,NA,44.80137896,-123.7166496,"FOURTH OF JULY CREEK NEAR VALSETZ, OR",23881668,PLD,2.77717603,1.543523733,2.499404184,1.499418739
T445043122122300,USGS445043122122300,"OPAL CREEK NEAR ELKHORN, OR",Little North Santiam River,m,44.84512195,-122.2075782,"OPAL CREEK NEAR ELKHORN, OR",23780873,PLD,18.3786122,7.403277184,16.36785882,6.986346097
T445101122492900,USGS445101122492900,"BEAVER CREEK NEAR SUBLIMITY, O",Beaver Creek,NA,44.85037389,-122.8261023,"BEAVER CREEK NEAR SUBLIMITY, OR",23791229,intensive agric,7.250406351,5.592122063,6.962665641,5.45464388
T445248122021200,USGS445248122021200,KNOBROCK CREEK NR BREITENBUSH,Knob Rock Creek,NA,44.8798443,-122.0378551,"KNOBROCK CREEK NR BREITENBUSH HOTSPRINGS, OR",23810640,PLD,2.180029502,0.979143342,1.98283975,0.940844729
T445554122030500,USGS445554122030500,DICKEY CREEK NEAR BREITENBUSH,Dickey Creek,NA,44.93151113,-122.0525785,"DICKEY CREEK NEAR BREITENBUSH HOTSPRINGS, OR",23809250,PLD,18.13745713,8.729102307,16.67268607,8.389450053
T445815122195000,USGS445815122195000,"IMAGE CREEK NEAR ELKHORN, OR",Image Creek,NA,44.97064707,-122.3322435,"IMAGE CREEK NEAR ELKHORN, OR",23801712,PLD,3.857694166,1.557259506,3.30244058,1.442966228
T445821122302300,USGS445821122302300,"COAL CREEK NEAR WILHOIT, OR",Coal Creek,NA,44.97247988,-122.5071935,"COAL CREEK NEAR WILHOIT, OR",23800998,PLD,2.14317658,0.967300296,1.982504307,0.969308259
T445854123525700,USGS445854123525700,"BEAR CREEK NEAR ROSE LODGE, OR",Bear Creek,NA,44.98197912,-123.8840365,"BEAR CREEK NEAR ROSE LODGE, OR",23881308,PLD,2.517771274,1.413759419,2.170400161,1.375127336
T450646122302000,USGS450646122302000,"DICKEY CREEK NEAR MOLALLA, OR",Dickey Creek,NA,45.11262283,-122.5067525,"DICKEY CREEK NEAR MOLALLA, OR",23801012,PLD,1.494358629,0.910911644,1.343267769,0.861981963
T450842122431500,USGS450842122431500,"ROCK CREEK NEAR YODER, OR",Rock Creek,NA,45.14484506,-122.7222614,"ROCK CREEK NEAR YODER, OR",23800790,PLD,32.11170026,24.15764828,31.12899283,23.27058673
T450926123312300,USGS450926123312300,"COAST CREEK NEAR WILLAMINA, OR",Coast Creek,NA,45.1571858,-123.5240543,"COAST CREEK NEAR WILLAMINA, OR",23797313,PLD,12.95113019,7.871692254,11.9591257,7.915672341
T451514123120800,USGS451514123120800,"PANTHER CREEK NEAR CARLTON, OR",Panther Creek,NA,45.25372685,-123.2034394,"PANTHER CREEK NEAR CARLTON, OR",23796585,PLD,10.44175278,6.187580446,10.02555671,6.233527824
T452148123231000,USGS452148123231000,"MARONEY CREEK NEAR FAIRDALE, O",Maroney Creek,NA,45.3635036,-123.3872886,"MARONEY CREEK NEAR FAIRDALE, OR",23797065,PLD,1.073457352,0.573083957,1.021854506,0.54286975
T452230122512201,USGS452230122512201,CHICKEN CREEK AT SCHOLLS-SHERW,Chicken Creek,NA,45.37518297,-122.8572542,"CHICKEN CREEK AT SCHOLLS-SHERWOOD HWY, SHERWOOD OR",23805228,PLD,4.359561163,3.693268335,4.148543941,3.578769775
T452239121510100,USGS452239121510100,"CAST CREEK NEAR RHODODENDRON,",Cast Creek,NA,45.37734422,-121.8519561,"CAST CREEK NEAR RHODODENDRON, OR",23737449,PLD,6.625989069,2.823694693,6.117298409,2.635639254
T452348122454701,USGS452348122454701,FANNO CREEK AT DURHAM CITY PAR,Fanno Creek,NA,45.40254283,-122.7551271,"FANNO CREEK AT DURHAM CITY PARK, DURHAM, OR",23805270,urban,9.409550901,8.382741702,9.022268069,8.236796918
T452405122562200,USGS452405122562200,"MCFEE CREEK AT SCHOLLS, OR",McFee Creek,NA,45.40106179,-122.9404682,"MCFEE CREEK AT SCHOLLS, OR",23805314,PLD,4.355386014,3.118600535,4.120212192,3.108704212
T452527122393600,USGS452527122393600,"TRYON CREEK AT LAKE OSWEGO, OR",Tryon Creek,NA,45.42429544,-122.6614524,"TRYON CREEK AT LAKE OSWEGO, OR",23815506,suburban,1.638057001,1.543151537,1.55454854,1.50919698
T452559122472401,USGS452559122472401,SUMMER CREEK AT FOWLER MIDDLE,Summer Creek,NA,45.43284526,-122.7903474,"SUMMER CREEK AT FOWLER MIDDLE SCHOOL, TIGARD, OR",23805970,urban,1.512943437,1.421171498,1.45339002,1.408295539
T452631122463101,USGS452631122463101,"ASH CREEK AT SHADY LANE, TIGAR",Ash Creek,NA,45.44144533,-122.7761332,"ASH CREEK AT SHADY LANE, TIGARD, OR",23805944,suburban,1.598516186,1.492139917,1.549752186,1.46437033
T452712122474101,USGS452712122474101,"FANNO CREEK AT GEMINI DRIVE, T",Fanno Creek,NA,45.45312076,-122.7948451,"FANNO CREEK AT GEMINI DRIVE, TIGARD, OR",23805282,suburban,4.153552237,4.073232796,3.970285836,4.019382564
T452842122450101,USGS452842122450101,FANNO CREEK AT WILLOWMERE DRIV,Fanno Creek,NA,45.47798609,-122.7513981,"FANNO CREEK AT WILLOWMERE DRIVE, PORTLAND, OR",23805286,suburban,2.028269693,2.074552199,1.961515725,2.02650935
T453004122510301,USGS453004122510301,"BEAVERTON CREEK AT 170TH AVE,",Beaverton Creek,NA,45.50069661,-122.8519074,"BEAVERTON CREEK AT 170TH AVE, BEAVERTON, OR",23804898,suburban,8.236020812,7.340573637,7.998735649,7.225187356
T453030122560101,USGS453030122560101,ROCK CREEK AT BROOKWOOD AVENUE,Rock Creek,NA,45.50838338,-122.9339195,"ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR",23804886,suburban,30.16242932,25.47927297,29.61816477,25.12427177
T453040123065201,USGS453040123065201,"GALES CREEK AT OLD HWY 47, FOR",Gales Creek,NA,45.51068908,-123.1158178,"GALES CREEK AT OLD HWY 47, FOREST GROVE, OR",23805050,PLD,31.26881218,17.62552077,29.50060162,16.85902951
T453104122551201,USGS453104122551201,"ROCK CREEK AT WOLL POND WAY, H",Rock Creek,NA,45.5174601,-122.9214443,"ROCK CREEK AT WOLL POND WAY, HILLSBORO, OR",23804892,suburban,20.70761503,19.71069589,20.15534838,19.48375978
T453113123003501,USGS453113123003501,"DAIRY CREEK AT HWY 8, HILLSBOR",Dairy Creek,NA,45.51994655,-123.0113953,"DAIRY CREEK AT HWY 8, HILLSBORO, OR",23804940,"suburban, intensive agric",93.40132551,51.54513653,90.13447805,51.64649808
T453400107263001,USGS453400107263001,L BIGHORN R AT L BIGHORN NATL,Little Bighorn River,NA,45.56666983,-107.4425534,L BIGHORN R AT L BIGHORN NATL,12770005,PLD,291.4486294,133.543951,217.89698,115.3205529
T453411122571900,USGS453411122571900,UNNAMED TRIB TO MCKAY CR NR NO,Storey Creek,m,45.569597,-122.956202,"UNNAMED TRIB TO MCKAY CR NR NORTH PLAINS, OR",23805634,intensive agric,2.398296784,1.920839859,2.359004206,1.897479538
T453547121563700,USGS453547121563700,"TANNER CREEK NEAR BONNEVILLE,",Tanner Creek,NA,45.5961,-121.9450413,"TANNER CREEK NEAR BONNEVILLE, OR",23736147,PLD,30.79373691,16.40450708,29.2941086,15.79797744
T453835123214000,USGS453835123214000,"GALES CREEK NR GLENWOOD, OR",Gales Creek,NA,45.64197789,-123.362157,"GALES CREEK NR GLENWOOD, OR",23805078,PLD,7.37935765,4.739163116,6.823700169,4.452140052
T465647120265700,USGS465647120265700,PARK CREEK AT S. FERGUSON ROAD,Park Creek,NA,46.94627921,-120.4502527,"PARK CREEK AT S. FERGUSON ROAD NR ELLENSBURG, WA",24126747,intensive agric,3.101835872,1.912300479,2.836473862,1.76767118
T465708120270500,USGS465708120270500,CARIBOU CREEK AT S FERGUSON RO,Caribou Creek,NA,46.95228158,-120.4529576,"CARIBOU CREEK AT S FERGUSON ROAD NR ELLENSBURG, WA",24125205,intensive agric,2.986365333,2.233210899,2.29370322,2.084723826
