SITECODE,SITENAME,GNIS_NAME,lon,lat
USGS390056094493200,"CLEAR C AT WOODLAND RD, SHAWNE",Clear Creek,-94.8258628885301,39.0152406026377
USGS390948085274301,VERNON FK MUSCATATUCK R AT CR,Vernon Fork,-85.46208333,39.16348056
USGS391545085454301,DUCK CK AT CR 850E NR NEWBERN,Duck Creek,-85.76198333,39.26251944
USGS391726085485101,HAW CK AT CR 600N NR NORTONBUR,"",-85.81433333,39.29056944
USGS391732085414401,CLIFTY CREEK AT CO RD 1150 E N,Clifty Creek,-85.6954551739326,39.2922541194072
USGS392402085503001,SLASH CK AT CR 850S NR LEWIS C,Slash Creek,-85.84171667,39.40073056
USGS392735083544101,TODD FORK CK AT HALE RD NR WIL,Todd Fork,-83.91163333,39.45986944
USGS392751085291801,LITTLE FLATROCK R 700 FT US CR,Little Flatrock River,-85.48837055,39.46433747
USGS393557105033101,DUTCH CREEK AT WEAVER PARK NR,Dutch Creek,-105.0586111,39.59916667
USGS393613104511401,COTTONWOOD CK AB NEWARK WY AT,Cottonwood Creek,-104.853863322368,39.6031840178383
USGS393619084461200,FOURMILE CREEK AT CAMDEN COLLE,Four Mile Creek,-84.77033563,39.59301556
USGS393659085340301,MUD CK AT 650W NR ARLINGTON IN,Conns Creek,-85.56756667,39.61626944
USGS393723085120201,WILLIAMS CK AT WILLIAMS RD NR,Williams Creek,-85.20420556,39.6226611100001
USGS393828086381301,MILL CK AT CR 625W NR STILESVI,Mill Creek,-86.637,39.64118056
USGS393930084410901,PAINT CK AT CAMDEN SUGAR VALLE,Paint Creek,-84.68603333,39.65838056
USGS393948105053501,BEAR CREEK BL ESTES RD AT LAKE,Bear Creek,-105.0930556,39.66333333
USGS394107105021001,SANDERSON GULCH ABV LOWELL AVE,"",-105.035989162443,39.6850118926433
USGS394211086454801,CLEAR CK AT CR 300N NR FILLMOR,Clear Creek,-86.76358056,39.7031
USGS394220106431500,EAGLE RIVER BELOW MILK CREEK N,Eagle River,-106.725978297123,39.7048520281414
USGS394340085524601,SUGAR CREEK AT CO RD 400 S AT,Sugar Creek,-85.8794246,39.72782144
USGS394409105020501,LAKEWOOD GULCH ABV KNOX ST AT,"",-105.0347222,39.73583333
USGS394510084545801,ELKHORN CK AT ESTEB RD NR ABIN,Elkhorn Creek,-84.91631667,39.7529000000001
USGS394553105075101,LENA GULCH AT LEWIS MEADOWS PA,"",-105.130809534996,39.7649528407722
USGS394629105063101,CLEAR CREEK BLW KIPLING AT WHE,Clear Creek,-105.108394764937,39.774907116986
USGS394634105465800,HOOP CREEK AT MOUTH NR BERTHOU,"",-105.783538768233,39.7761793664573
USGS394919105074601,RALSTON CREEK ABV SIMMS AT ARV,Ralston Creek,-105.129451909021,39.8217310542854
USGS394921105015701,LITTLE DRY CK BL LOWELL ST NR,"",-105.0325,39.8225
USGS395121083561701,MUD RUN CK AT HUNTER RD NR ENO,Mud Run,-83.93831667,39.8561
USGS395324105035001,BIG DRY CK BL HYLAND CR AT WES,Big Dry Creek,-105.063550897432,39.8899575690789
USGS395327085190801,FLATROCK R AT CR 350E NR NEW C,Flatrock River,-85.31891667,39.89085
USGS395350084353800,TWIN CREEK AT EUPHEMIA-CASTINE,Twin Creek,-84.59388889,39.89722222
USGS395554105085601,ROCK CREEK ABV ROCK CREEK PKWY,Rock Creek,-105.1488889,39.93166667
USGS395625084010101,HONEY CK AT NEW CARLISLE PIKE,Honey Creek,-84.01716667,39.94035
USGS395707105100401,COAL CREEK ABV MCCASLIN RD AT,Coal Creek,-105.167779680991,39.9523173499449
USGS395958105113501,DRY CREEK ABV BASELINE RD NR B,"",-105.1930556,39.99944444
USGS400000105125400,S BOULDER CR AT BASELINE ROAD,South Boulder Creek,-105.21521495583,40.0000669795368
USGS400023105142301,BEAR CR ABV WELLMAN FEEDER CAN,Bear Canyon Creek,-105.239439626157,40.006346461879
USGS400217105123701,"BOULDER CREEK BLW 61ST STREET,",Boulder Creek,-105.21016480712,40.0384042636728
USGS400421084115601,SPRING CK AT PIQUA TROY RD NR,Spring Creek,-84.1988,40.07245
USGS400540084415601,W BR GREENVILLE CK AT NASHVILL,West Branch Greenville Creek,-84.69906667,40.09465
USGS400607105094401,"DRY CREEK BLW NIWOT RD, AT NIW",Dry Creek,-105.1622222,40.10194444
USGS400806085455601,INDIAN CK AT CR 200N NR HAMILT,"",-85.7658,40.1350805600001
USGS400855105090501,DRY CREEK BLW AIRPORT RD NR LO,Dry Creek,-105.151195172847,40.14829321483
USGS400904111324901,Hobble Creek at 2400 East nr S,Hobble Creek,-111.5469444,40.15111111
USGS400925105023201,SPRING GULCH AT SANDSTONE RANC,Saint Vrain Creek,-105.042274187175,40.1572155392778
USGS400927111354501,"Hobble Creek at 800 East, Spri",Hobble Creek,-111.597108124309,40.1572369180557
USGS400959111363201,"Hobble Creek at Center St., Sp",Hobble Creek,-111.609124301733,40.1659690866504
USGS401442111402201,"Provo River at 800 North, UT",Provo River,-111.673363294273,40.2455730392195
USGS401653111400301,"Provo River at 3700 N., Provo,",Provo River,-111.668375301564,40.281361523574
USGS401850111392201,"Provo River at Hwy 189, Provo,",Provo River,-111.656083932232,40.3141269806505
USGS402114105350101,Big Thompson R. at Moraine Pk.,"",-105.584559178318,40.3535222058233
USGS402549105043101,"DRY CREEK AT US 287, AT LOVELA",Dry Creek,-105.0752778,40.43027778
USGS402901083482601,S FK GREAT MIAMI R AT CR 96 NR,South Fork Great Miami River,-83.80726667,40.48385
USGS403035105035301,MAIL CREEK NR MOUTH AT FORT CO,"",-105.0647222,40.50972222
USGS403308105001601,"BOXELDER CREEK AT MOUTH, NR FO",Boxelder Creek,-105.004494460209,40.5525841654145
USGS403559099112201,North Dry Creek at Cnty Rd. 74,North Dry Creek,-99.18990851,40.58316208
USGS403755111514201,LITTLE COTTONWOOD CREEK AT WHE,Little Cottonwood Creek,-111.861671701592,40.6321681900768
USGS403818111154201,"BEAVER CREEK ABOVE KAMAS, UT",Beaver Creek,-111.262029866626,40.638394038954
USGS403927111523601,LITTLE COTTONWOOD CREEK AT MUR,Little Cottonwood Creek,-111.877082140152,40.6570055921684
USGS403938111300201,"Silver Creek at Bonanza Dr., P",Silver Creek,-111.500151037287,40.6601802965766
USGS403945111501001,BIG COTTONWOOD CREEK AT COTTON,Big Cottonwood Creek,-111.8368356405,40.6620799179128
USGS404000111515801,BIG COTTONWOOD CREEK AT 900 EA,Big Cottonwood Creek,-111.865903777907,40.6665560963327
USGS404026111273001,Silver Creek above Richardson,Silver Creek,-111.46148555965,40.6772696461923
USGS404055111320301,McLEOD CREEK AT HWY 224 NEAR P,"",-111.5341667,40.68194444
USGS404140111481601,"MILL CREEK AT 3060 EAST, SLC,",Mill Creek,-111.804700115985,40.6939520372655
USGS404143111500101,"MILL CREEK AT 2000 EAST, SLC,",Mill Creek,-111.833830484954,40.6955410148611
USGS404218111525601,"MILLCREEK AT 300 EAST, SLC, UT",Mill Creek,-111.882211489159,40.7046734141917
USGS404318111310401,"Kimball Creek at I-80, UT",East Canyon Creek,-111.5177778,40.72166667
USGS404349111512201,"EMIGRATION CREEK AT 1200 EAST,",Emigration Creek,-111.85638118425,40.7302499325633
USGS404417108524900,GREEN RIVER ABOVE GATES OF LOD,Green River,-108.880926616051,40.7385667440154
USGS404430111495301,"EMIGRATION CREEK AT 1300 SO, S",Emigration Creek,-111.832384842495,40.7421975058438
USGS404431111282901,"Silver Creek near Atkinson, UT",Silver Creek,-111.474707245616,40.7422947884125
USGS404502111220801,Weber River above Rockport Res,Weber River,-111.369466844916,40.7504552893949
USGS404519111334801,East Canyon Creek above wastew,East Canyon Creek,-111.563547881882,40.7552308087155
USGS404523099253501,ELM CREEK-3.6 MI NW OF ELM CRE,Elm Creek,-99.42665887,40.75644021
USGS404609111345901,East Canyon Creek at Daybreake,East Canyon Creek,-111.5830556,40.76916667
USGS404707111094301,WEBER RIVER BELOW SMITH-MOREHO,Weber River,-111.1619444,40.78527778
USGS404847111240501,"Silver Creek at Wanship, UT",Silver Creek,-111.402214342268,40.8136280730667
USGS405041099460501,"BUFFALO CREEK NR. LEXINGTON, N",Buffalo Creek,-99.7683363546511,40.8450153223245
USGS405129099493201,"SPRING CREEK AT CNTY. RD. 761,",Spring Creek,-99.825971672025,40.8583264793459
USGS405205099460401,"FRENCH CREEK NR. LEXINGTON, NE",French Creek,-99.7681043,40.86804583
USGS405854111534801,Farmington Creek at frontage r,"",-111.8966667,40.98166667
USGS410041111581101,Baer Creek at frontage road Ka,"",-111.93588394635,41.0117464884529
USGS410148111535301,"BAER CREEK AT FRUIT HEIGHTS, U","",-111.898165019223,41.0304190128521
USGS410231111565001,"HOLMES CREEK AT MAIN STREET, L","",-111.9472222,41.04194444
USGS410250111571501,N. Fork Holmes Cr. at Main St.,"",-111.953843274959,41.0473070690324
USGS410342111574201,"Kays Creek, Layton, UT","",-111.962015568932,41.0615117993117
USGS410453111570001,Kays Creek at 1000 East Layton,"",-111.95,41.08138889
USGS410501111555201,"South Fork Kays Creek, Layton,","",-111.9311111,41.08361111
USGS410522111541201,SOUTH FORK KAYS CREEK AT FERNW,"",-111.904518149177,41.0910849157432
USGS410714104480101,"CROW CREEK ABOVE MORRIE AVE, A","",-104.800511333702,41.1209044208485
USGS411407111580501,"Ogden River at Washington Ave,",Ogden River,-111.96812040679,41.2354507180352
USGS411413111554601,"Ogden River at Valley Drive, O",Ogden River,-111.9294444,41.23694444
USGS411413111564101,"Ogden River at Harrison Ave, O",Ogden River,-111.944678100023,41.2365633498972
USGS411632096020701,Cole Creek at Hillside Drive a,Cole Creek,-96.0355257782243,41.2755515905869
USGS411829096004801,Cole Creek at Parkview Lane at,Cole Creek,-96.0135515483487,41.307937653155
USGS412103098234701,"Spring Creek nr. Wolbach, NE",Spring Creek,-98.3966114132709,41.3506909445482
USGS412240097205901,"Clear Creek nr. Columbus, NE",Clear Creek,-97.3500746166096,41.378059800179
USGS412258098433301,"DAVIS CREEK NR. SCOTIA, NE",Davis Creek,-98.7259222657466,41.3824642267245
USGS412338097533201,"Plum Creek nr. Fullerton, NE",Plum Creek,-97.8929491886758,41.3938463849002
USGS412441098033901,"Timber Creek nr. Fullerton, NE",Timber Creek,-98.06103876,41.41151386
USGS412512097055301,"Lost Creek nr. Schulyer, NE",Lost Creek,-97.0984437111381,41.4203646716386
USGS412546096542001,"Skull Creek nr. Linwood, NE",Skull Creek,-96.9055623085939,41.4293856866576
USGS412829097405601,"Looking Glass Creek nr. Genoa,",Looking Glass Creek,-97.68260883,41.47475164
USGS413311097171001,"Loseke Creek nr. Columbus, NE",Loseke Creek,-97.279184758,41.5555448351762
USGS413548098575901,"Dane Creek nr. Ord, NE",Dane Creek,-98.96671672,41.5966901
USGS413659104370001,BEAR CREEK AB LITTLE BEAR CREE,Bear Creek,-104.616711772732,41.6161408963437
USGS413850099402301,"VICTORIA CREEK SE OF MILBURN,",Victoria Creek,-99.67341422,41.64715408
USGS413931098585901,"TURTLE CREEK NR. ELYRIA, NE",Turtle Creek,-98.98336815,41.65874762
USGS414258111502001,Logan River at golf course roa,Logan River,-111.839537155136,41.7164503736108
USGS420111123455800,WEST FORK ILLINOIS RIVER NEAR,West Fork Illinois River,-123.766843040871,42.0196169863631
USGS420554124103900,"NELL CREEK NEAR HARBOR, OR",Nell Creek,-124.179144814041,42.0981748638327
USGS420615121533600,KLAMATH R @ SITE 12A(KLAMATH R,Klamath River,-121.893065207585,42.1037443989244
USGS420615121533601,"KLAMATH RIVER AT SITE 12A, NR",Klamath River,-121.893065207585,42.1037443989244
USGS420741121554001,"KLAMATH RIVER ABV KENO DAM, AT",Klamath River,-121.928237293169,42.127722277508
USGS420853121505500,KLAMATH RIVER AT MILLER ISLAND,Klamath River,-121.848793493686,42.1483217992805
USGS420853121505501,KLAMATH RIVER AT MILLER ISLAND,Klamath River,-121.848793493686,42.1483217992805
USGS420903122425300,WF ASHLAND CREEK NR REEDER RES,West Fork Ashland Creek,-122.715583761176,42.1507559473034
USGS420959111495301,Bear River at Hwy 30 nr Riverd,Bear River,-111.831352776722,42.1667100999426
USGS421209121463000,KLAMATH RIVER AT RAILROAD BRID,Klamath River,-121.775,42.2025
USGS421209121463001,KLAMATH RIVER AT RAILROAD BRID,Klamath River,-121.775,42.2025
USGS421457111162201,"Bear River nr Dingle, ID",Bear River,-111.277564394772,42.2457699667915
USGS421551123180000,"POWELL CREEK NEAR WILLIAMS, OR",Powell Creek,-123.301430836259,42.2640567391988
USGS423015122260800,FOURBIT CREEK NEAR BUTTE FALLS,Fourbit Creek,-122.4366952,42.50401974
USGS423447123471900,EAST FORK INDIGO CREEK NEAR GA,East Fork Indigo Creek,-123.789903724337,42.5797586706504
USGS423601122583700,"EVANS CREEK NEAR SAMS VALLEY,",Evans Creek,-122.978476881439,42.6004913586385
USGS423618124111200,SOUTH FORK LOBSTER CREEK NEAR,South Fork Lobster Creek,-124.188125826098,42.6046636891331
USGS423635122172200,WICKIUP CREEK NEAR ROCKY POINT,Wickiup Creek,-122.29043052801,42.6094608358597
USGS424338123523100,WEST FORK MULE CREEK NEAR MARI,West Fork Mule Creek,-123.8764736,42.72705602
USGS424425124234600,"ANVIL CREEK NEAR PORT ORFORD,",Anvil Creek,-124.397463131667,42.7402290777724
USGS424758122161000,RED BLANKET CREEK NEAR CRATER,Red Blanket Creek,-122.270846179497,42.7996272158254
USGS425458122313700,NORTH FORK ABBOTT CREEK NEAR U,"",-122.527693804346,42.9161230719195
USGS425634122490500,"BEAVER CREEK NEAR DREW, OR",Beaver Creek,-122.818935685394,42.9426471988336
USGS430035122311400,LONEWOMAN CREEK NEAR UNION CRE,Lonewoman Creek,-122.521956012603,43.0099391806027
USGS430604123572700,SOUTH FORK ELK CREEK NEAR DORA,South Fork Elk Creek,-123.9587069,43.10094466
USGS430649123302200,"OLALLA CREEK NEAR TENMILE, OR",Lookingglass Creek,-123.506690230689,43.1142038941388
USGS430856122252000,"RAINBOW CREEK NEAR CLEARWATER,",Fawn Creek,-122.423694738968,43.1488658975348
USGS431353122565200,"WOLF CREEK NEAR PEEL, OR",Wolf Creek,-122.949189241744,43.2312700038311
USGS432520122360100,"BIG BEND CREEK NEAR STEAMBOAT,",Big Bend Creek,-122.602126720785,43.4220482443142
USGS432647124062100,"KENTUCK CREEK NEAR ALLEGANY, O",Kentuck Creek,-124.1070528,43.44622456
USGS432911124004500,WEST FORK MILLICOMA RIVER NEAR,West Fork Millicoma River,-124.013698872287,43.4864507998461
USGS433247110504506,"FISH CREEK AT WELL, NEAR RESOR",Fish Creek,-110.8465999,43.54631648
USGS433258122124000,UNNAMED TRIB TO BEAR CREEK NEA,Bear Creek,-122.213273038414,43.5488289038384
USGS433438110495806,"FISH CREEK AT WELL, NEAR TETON",Fish Creek,-110.8335445,43.57715038
USGS433653122191600,JUNIPER CREEK NEAR MCCREDIE SP,Juniper Creek,-122.32291427277,43.6152976215113
USGS435156122081100,FISHER CREEK NEAR MCCREDIE SPR,Fisher Creek,-122.137909896097,43.8647847275007
USGS435631123104100,BOARDTREE CREEK NEAR GILLESPIE,Boardtree Creek,-123.179066680559,43.9414875550858
USGS435710122005700,SOUTH FORK MCKENZIE RIVER NEAR,South Fork McKenzie River,-122.0169812,43.9526191
USGS440023122101800,TRAIL CREEK NEAR FOLEY SPRINGS,Trail Creek,-122.173007994645,44.0065496125337
USGS440548123291600,"POODLE CREEK NEAR NOTI, OR",Poodle Creek,-123.4889898,44.096511
USGS441114124062400,"ROCK CREEK AT ROOSEVELT BEACH,",Rock Creek,-124.107085819674,44.1866855792255
USGS441602124060200,"CUMMINS CREEK NEAR YACHATS, OR",Cummins Creek,-124.1017859,44.26706497
USGS441859123043100,LITTLE MUDDY CREEK NEAR HALSEY,Little Muddy Creek,-123.076327241802,44.3165781109764
USGS441932122502400,BICKMORE CREEK NEAR CRAWFORDSV,West Brush Creek,-122.8411961,44.32540288
USGS442014123343900,"TOBE CREEK NEAR ALSEA, OR",Tobe Creek,-123.5787155,44.33706562
USGS442037122215600,"CANYON CREEK NEAR UPPER SODA,",Canyon Creek,-122.367027556579,44.3430587081682
USGS442239123174800,"MUDDY CREEK NEAR BELLFOUNTAIN,","",-123.297994154386,44.377475366597
USGS442358122204800,"TROUT CREEK NEAR UPPER SODA, O",Trout Creek,-122.3478552,44.3992920900001
USGS442532122231600,"MOOSE CREEK NEAR CASCADIA, OR",Moose Creek,-122.388598081705,44.4255416780883
USGS442658123565600,"DRIFT CREEK NEAR TIDEWATER, OR",Drift Creek,-123.950034424353,44.449729047251
USGS442725110063501,Middle Creek bel Mammoth Crys*,Middle Creek,-110.111321887507,44.4574769380238
USGS442725110064001,Middle Creek ab Mammoth Crysta,Middle Creek,-110.111321887507,44.4574769380238
USGS442726110064101,Mammoth Crystal Spgs out nr Sy,Middle Creek,-110.111321887507,44.4574769380238
USGS442754110082301,Crecelius Cascade nr Sylvan Pa,Clear Creek,-110.139187847075,44.4664129838918
USGS443041122431300,"HAMILTON CREEK NEAR WATERLOO,",Hamilton Creek,-122.721652219069,44.5115499865157
USGS443128123285300,"STILSON CREEK NEAR WREN, OR",Stilson Creek,-123.4826038,44.52428698
USGS443244123293900,"WOODS CREEK NEAR WREN, OR",Woods Creek,-123.495984421913,44.5455143202046
USGS444207121552000,"CHEAT CREEK NEAR MARION FORKS,",Cheat Creek,-121.9234042,44.7017871
USGS444233122251600,"ROCK CREEK NEAR GATES, OR",Rock Creek,-122.4223039,44.70901102
USGS444650123270900,NORTH FORK PEDEE CREEK NEAR PE,North Fork Pedee Creek,-123.454001625029,44.7804294363333
USGS444728122450000,NORTH SANTIAM RIVER AT GEREN I,North Santiam River,-122.74992083161,44.7911680331506
USGS444805123425500,FOURTH OF JULY CREEK NEAR VALS,Fourth of July Creek,-123.716649605876,44.8013789629214
USGS445043122122300,"OPAL CREEK NEAR ELKHORN, OR",Little North Santiam River,-122.2075782,44.84512195
USGS445101122492900,"BEAVER CREEK NEAR SUBLIMITY, O",Beaver Creek,-122.826102256155,44.850373890343
USGS445248122021200,KNOBROCK CREEK NR BREITENBUSH,Knob Rock Creek,-122.0378551,44.8798443
USGS445554122030500,DICKEY CREEK NEAR BREITENBUSH,Dickey Creek,-122.0525785,44.93151113
USGS445815122195000,"IMAGE CREEK NEAR ELKHORN, OR",Image Creek,-122.332243505214,44.9706470700183
USGS445821122302300,"COAL CREEK NEAR WILHOIT, OR",Coal Creek,-122.50719351031,44.9724798794399
USGS445854123525700,"BEAR CREEK NEAR ROSE LODGE, OR",Bear Creek,-123.884036490228,44.9819791158465
USGS450646122302000,"DICKEY CREEK NEAR MOLALLA, OR",Dickey Creek,-122.5067525,45.11262283
USGS450842122431500,"ROCK CREEK NEAR YODER, OR",Rock Creek,-122.722261435312,45.144845055989
USGS450926123312300,"COAST CREEK NEAR WILLAMINA, OR",Coast Creek,-123.524054292751,45.157185799208
USGS451514123120800,"PANTHER CREEK NEAR CARLTON, OR",Panther Creek,-123.2034394,45.25372685
USGS452148123231000,"MARONEY CREEK NEAR FAIRDALE, O",Maroney Creek,-123.387288562516,45.3635035954689
USGS452230122512201,CHICKEN CREEK AT SCHOLLS-SHERW,Chicken Creek,-122.857254190341,45.3751829725503
USGS452239121510100,"CAST CREEK NEAR RHODODENDRON,",Cast Creek,-121.851956098353,45.3773442225797
USGS452348122454701,FANNO CREEK AT DURHAM CITY PAR,Fanno Creek,-122.755127109308,45.4025428295849
USGS452405122562200,"MCFEE CREEK AT SCHOLLS, OR",McFee Creek,-122.940468165334,45.4010617859732
USGS452527122393600,"TRYON CREEK AT LAKE OSWEGO, OR",Tryon Creek,-122.661452352419,45.4242954419734
USGS452559122472401,SUMMER CREEK AT FOWLER MIDDLE,Summer Creek,-122.790347378598,45.4328452579029
USGS452631122463101,"ASH CREEK AT SHADY LANE, TIGAR",Ash Creek,-122.776133176662,45.4414453269006
USGS452712122474101,"FANNO CREEK AT GEMINI DRIVE, T",Fanno Creek,-122.794845135593,45.4531207573207
USGS452842122450101,FANNO CREEK AT WILLOWMERE DRIV,Fanno Creek,-122.751398077074,45.4779860870888
USGS453004122510301,"BEAVERTON CREEK AT 170TH AVE,",Beaverton Creek,-122.851907373445,45.5006966052269
USGS453030122560101,ROCK CREEK AT BROOKWOOD AVENUE,Rock Creek,-122.933919461484,45.5083833803426
USGS453040123065201,"GALES CREEK AT OLD HWY 47, FOR",Gales Creek,-123.115817794433,45.5106890775008
USGS453104122551201,"ROCK CREEK AT WOLL POND WAY, H",Rock Creek,-122.921444275767,45.5174601016251
USGS453113123003501,"DAIRY CREEK AT HWY 8, HILLSBOR",Dairy Creek,-123.011395298442,45.5199465516274
USGS453400107263001,L BIGHORN R AT L BIGHORN NATL,Little Bighorn River,-107.442553370934,45.5666698268188
USGS453411122571900,UNNAMED TRIB TO MCKAY CR NR NO,Storey Creek,-122.95620200796,45.5695970048526
